,Park_ID,Direction_Of_Wind,Average_Breeze_Speed,Max_Breeze_Speed,Min_Breeze_Speed,Var1,Average_Atmospheric_Pressure,Max_Atmospheric_Pressure,Min_Atmospheric_Pressure,Min_Ambient_Pollution,Max_Ambient_Pollution,Average_Moisture_In_Park,Max_Moisture_In_Park,Min_Moisture_In_Park,Location_Type,year,month,day
20113,26,298.0,27.36,38.0,15.2,4.15,8351.6,8374.4,8350.2,254.4,321.6,243.0,282.0,210.0,2,2005,7,2
20114,26,274.0,30.4,38.0,22.8,2.49,8472.6,8481.8,8457.0,111.2,272.0,291.0,300.0,273.0,2,2005,8,2
20115,26,318.0,15.2,22.8,0.0,4.15,8416.4,8425.6,8381.2,16.8,248.0,285.0,300.0,258.0,2,2005,9,2
20116,26,116.0,13.68,22.8,7.6,0.0,8422.6,8450.6,8398.4,196.0,295.2,264.0,276.0,252.0,2,2005,10,2
20117,26,148.0,12.92,22.8,0.0,0.0,8352.8,8372.0,8341.6,14.4,255.2,279.0,300.0,261.0,2,2005,11,2
20118,26,132.0,21.28,30.4,15.2,0.0,8337.4,8371.4,8308.4,72.8,291.2,252.0,300.0,201.0,2,2005,12,2
20119,26,96.0,24.32,30.4,15.2,0.0,8300.2,8331.8,8286.4,206.4,278.4,243.0,270.0,213.0,2,2005,2,13
20120,26,73.0,25.08,45.6,7.6,0.0,8376.8,8406.4,8352.4,123.2,253.6,270.0,300.0,240.0,2,2005,2,14
20121,26,154.0,13.68,22.8,7.6,0.0,8379.4,8394.2,8361.2,22.4,276.8,267.0,300.0,204.0,2,2005,2,15
20122,26,229.0,12.16,15.2,7.6,0.0249,8387.2,8408.4,8361.2,16.0,280.0,294.0,300.0,258.0,2,2005,2,16
20123,26,177.0,19.0,30.4,7.6,0.0,8340.8,8388.6,8309.4,76.0,289.6,288.0,300.0,225.0,2,2005,2,17
20124,26,199.0,33.44,45.6,22.8,0.0,8364.0,8384.2,8349.0,134.4,309.6,255.0,297.0,219.0,2,2005,2,18
20125,26,187.0,28.88,38.0,15.2,109.56,8270.4,8308.0,8247.6,123.2,291.2,288.0,300.0,240.0,2,2005,2,19
20126,26,216.0,26.6,38.0,15.2,32.37,8333.8,8366.0,8310.2,93.6,282.4,285.0,300.0,267.0,2,2005,2,20
20127,26,188.0,28.88,53.2,15.2,9.13,8295.0,8301.8,8277.0,167.2,316.0,264.0,300.0,213.0,2,2005,2,21
20128,26,204.0,38.0,53.2,22.8,22.41,8253.8,8266.4,8230.0,248.8,342.4,252.0,297.0,183.0,2,2005,2,22
20129,26,197.0,39.52,53.2,22.8,53.12,8258.6,8298.6,8246.2,177.6,311.2,258.0,297.0,222.0,2,2005,2,23
20130,26,193.0,22.04,38.0,7.6,27.39,8355.0,8381.2,8329.8,28.0,288.0,279.0,300.0,237.0,2,2005,2,24
20131,26,164.0,25.84,38.0,7.6,57.27,8298.2,8316.2,8276.4,119.05714285714285,296.2285714285714,279.0,300.0,240.0,2,2005,2,25
20132,26,286.0,22.8,38.0,15.2,9.13,8337.4,8367.4,8300.6,234.4,332.0,252.0,291.0,192.0,2,2005,2,26
20133,26,185.0,31.92,45.6,15.2,0.0,8328.6,8338.8,8312.6,146.4,316.8,228.0,294.0,171.0,2,2005,2,27
20134,26,206.0,46.36,68.4,22.8,35.69,8264.6,8312.2,8201.6,209.6,337.6,231.0,297.0,180.0,2,2005,2,28
20135,26,240.0,47.88,60.8,30.4,18.26,8279.2,8292.8,8257.0,202.4,324.0,237.0,279.0,180.0,2,2005,1,3
20136,26,202.0,32.68,45.6,15.2,31.54,8264.8,8312.2,8229.2,194.4,299.2,264.0,300.0,234.0,2,2005,2,3
20137,26,251.0,38.76,68.4,22.8,13.28,8329.2,8380.6,8279.2,123.2,321.6,255.0,276.0,213.0,2,2005,3,3
20138,26,243.0,24.32,38.0,15.2,0.0,8350.2,8368.2,8342.4,157.6,328.8,252.0,300.0,195.0,2,2005,4,3
20139,26,193.0,22.8,38.0,15.2,0.0,8367.4,8401.0,8348.4,251.2,316.0,243.0,264.0,204.0,2,2005,5,3
20140,26,183.0,30.4,45.6,22.8,0.0,8377.0,8401.8,8349.8,278.4,344.0,195.0,270.0,120.0,2,2005,6,3
20141,26,215.0,26.6,38.0,15.2,0.0,8335.2,8364.0,8322.4,255.2,340.8,204.0,297.0,126.0,2,2005,7,3
20142,26,198.0,13.68,22.8,0.0,0.83,8433.6,8453.6,8425.0,74.4,273.6,270.0,300.0,234.0,2,2005,8,3
20143,26,276.0,19.76,30.4,7.6,8.3,8383.0,8398.8,8348.2,119.2,341.6,255.0,300.0,192.0,2,2005,9,3
20144,26,151.0,8.36,15.2,0.0,0.0,8393.8,8422.2,8379.8,12.0,272.0,279.0,300.0,195.0,2,2005,10,3
20145,26,88.0,22.8,45.6,7.6,0.0,8434.6,8444.0,8415.4,154.4,311.2,243.0,300.0,165.0,2,2005,11,3
20146,26,72.0,28.88,45.6,7.6,0.0,8381.8,8401.2,8373.4,122.4,312.0,237.0,300.0,180.0,2,2005,12,3
20147,26,46.0,21.28,30.4,7.6,0.83,8325.8,8361.2,8297.6,138.4,267.2,267.0,282.0,252.0,2,2005,3,13
20148,26,67.0,30.4,38.0,22.8,0.83,8299.0,8319.4,8288.6,115.2,258.4,261.0,288.0,225.0,2,2005,3,14
20149,26,80.0,25.08,45.6,7.6,0.0,8364.8,8383.2,8340.2,156.0,317.6,249.0,297.0,186.0,2,2005,3,15
20150,26,67.0,13.68,30.4,0.0,0.0,8356.6,8367.2,8346.2,28.8,337.6,246.0,300.0,153.0,2,2005,3,16
20151,26,285.0,18.24,38.0,0.0,0.0,8407.6,8427.0,8374.2,68.8,309.6,282.0,300.0,213.0,2,2005,3,17
20152,26,295.0,11.4,22.8,0.0,0.0,8393.4,8416.8,8376.2,66.4,297.6,279.0,300.0,237.0,2,2005,3,18
20153,26,291.0,13.68,22.8,7.6,0.0,8396.2,8421.6,8375.6,65.6,305.6,276.0,300.0,222.0,2,2005,3,19
20154,26,326.0,28.12,38.0,7.6,73.87,8320.0,8338.8,8305.6,204.8,316.0,276.0,300.0,213.0,2,2005,3,20
20155,26,75.0,28.88,53.2,7.6,0.0,8380.4,8394.0,8357.0,227.2,314.4,222.0,282.0,171.0,2,2005,3,21
20156,26,222.0,15.2,30.4,0.0,0.0,8373.0,8383.6,8353.6,19.2,307.2,249.0,297.0,174.0,2,2005,3,22
20157,26,156.0,10.64,22.8,7.6,0.0,8410.6,8441.4,8395.4,59.2,305.6,249.0,300.0,168.0,2,2005,3,23
20158,26,261.0,19.0,30.4,7.6,66.4,8267.6,8290.0,8253.6,117.5111111111111,284.8,279.0,294.0,258.0,2,2005,3,24
20159,26,188.0,26.6,45.6,15.2,21.58,8275.6,8283.4,8238.0,171.2,320.8,258.0,294.0,201.0,2,2005,3,25
20160,26,263.0,39.52,60.8,15.2,12.45,8332.0,8377.0,8296.8,171.2,321.6,255.0,297.0,201.0,2,2005,3,26
20161,26,181.0,30.4,53.2,15.2,20.75,8318.8,8364.0,8277.8,175.2,323.2,276.0,300.0,201.0,2,2005,3,27
20162,26,238.0,53.96,91.2,22.8,131.97,8230.4,8287.4,8196.4,194.4,304.0,270.0,297.0,240.0,2,2005,3,28
20163,26,268.0,53.96,68.4,22.8,24.9,8329.8,8344.2,8303.0,253.6,341.6,216.0,291.0,186.0,2,2005,3,29
20164,26,266.0,78.28,106.4,38.0,116.2,8267.0,8319.4,8240.8,192.8,317.6,228.0,297.0,174.0,2,2005,3,30
20165,26,246.0,51.68,68.4,30.4,85.49,8277.8,8300.4,8246.2,182.4,328.0,240.0,288.0,186.0,2,2005,3,31
20166,26,291.0,39.52,60.8,15.2,38.18,8368.0,8403.2,8303.8,238.4,331.2,243.0,291.0,171.0,2,2005,1,4
20167,26,176.0,16.72,30.4,0.0,0.0249,8352.4,8362.6,8334.0,184.0,334.4,237.0,297.0,162.0,2,2005,2,4
20168,26,10.0,19.0,38.0,7.6,0.0,8343.4,8360.0,8336.0,261.6,340.8,219.0,270.0,174.0,2,2005,3,4
20169,26,293.0,13.68,30.4,7.6,0.0,8401.0,8402.4,8387.0,72.0,333.6,225.0,300.0,129.0,2,2005,4,4
20170,26,127.0,12.92,22.8,0.0,2.49,8377.8,8403.2,8350.2,30.4,304.8,261.0,300.0,183.0,2,2005,5,4
20171,26,279.0,21.28,38.0,0.0,0.0,8325.2,8348.4,8317.4,57.6,298.4,255.0,300.0,198.0,2,2005,6,4
20172,26,326.0,9.12,15.2,7.6,0.0,8426.2,8433.8,8414.4,64.8,325.6,267.0,300.0,195.0,2,2005,7,4
20173,26,59.0,6.84,15.2,0.0,0.0,8409.8,8427.0,8384.4,22.4,320.0,249.0,300.0,162.0,2,2005,8,4
20174,26,186.0,6.84,22.8,0.0,0.0,8354.8,8372.2,8347.6,128.0,340.8,231.0,300.0,114.0,2,2005,9,4
20175,26,224.0,31.92,53.2,0.0,27.39,8342.0,8375.6,8317.2,158.4,332.8,240.0,297.0,198.0,2,2005,10,4
20176,26,224.0,38.76,68.4,15.2,0.83,8359.6,8401.8,8329.6,218.4,339.2,204.0,279.0,126.0,2,2005,11,4
20177,26,248.0,20.52,38.0,0.0,0.83,8345.4,8359.8,8317.6,262.4,341.6,231.0,291.0,153.0,2,2005,12,4
20178,26,224.0,26.6,60.8,0.0,0.0,8336.0,8370.8,8303.2,202.4,340.0,222.0,300.0,126.0,2,2005,4,13
20179,26,264.0,28.88,60.8,7.6,0.0,8373.6,8390.6,8362.0,176.8,332.0,225.0,300.0,132.0,2,2005,4,14
20180,26,18.0,17.48,30.4,7.6,3.32,8397.4,8412.4,8390.8,187.2,339.2,213.0,291.0,141.0,2,2005,4,15
20181,26,6.0,18.24,30.4,7.6,0.0,8431.0,8426.6,8410.4,222.4,337.6,219.0,291.0,156.0,2,2005,4,16
20182,26,14.0,18.24,38.0,7.6,0.0,8341.4,8359.2,8323.8,46.4,344.0,219.0,300.0,123.0,2,2005,4,17
20183,26,93.0,10.64,22.8,0.0,0.0,8354.4,8369.6,8352.2,56.0,336.8,228.0,300.0,132.0,2,2005,4,18
20184,26,8.0,15.96,30.4,7.6,0.0,8427.0,8440.6,8412.6,129.6,312.8,219.0,300.0,129.0,2,2005,4,19
20185,26,297.0,19.0,38.0,7.6,0.0,8380.2,8403.0,8368.2,83.2,329.6,240.0,300.0,153.0,2,2005,4,20
20186,26,317.0,21.28,38.0,7.6,0.0,8364.2,8391.2,8342.8,161.6,315.2,252.0,300.0,210.0,2,2005,4,21
20187,26,294.0,9.88,15.2,0.0,0.0,8372.4,8382.0,8360.4,61.6,328.0,246.0,300.0,174.0,2,2005,4,22
20188,26,220.0,17.48,38.0,0.0,0.0,8323.6,8340.2,8303.0,171.2,336.64761904761906,213.0,300.0,117.0,2,2005,4,23
20189,26,189.0,21.28,30.4,7.6,29.05,8336.6,8359.8,8311.4,108.8,290.4,276.0,300.0,240.0,2,2005,4,24
20190,26,5.0,18.24,22.8,7.6,15.77,8366.2,8374.8,8349.4,105.6,263.2,282.0,300.0,258.0,2,2005,4,25
20191,26,328.0,24.32,38.0,7.6,0.0,8352.4,8362.0,8339.8,258.4,340.0,204.0,294.0,144.0,2,2005,4,26
20192,26,243.0,22.8,53.2,0.0,0.83,8356.6,8369.0,8327.6,214.4,339.2,216.0,300.0,141.0,2,2005,4,27
20193,26,200.0,23.56,38.0,7.6,14.11,8351.6,8368.0,8321.4,207.2,338.4,192.0,297.0,132.0,2,2005,4,28
20194,26,218.0,25.08,45.6,7.6,14.11,8331.8,8345.4,8322.8,220.8,340.8,240.0,300.0,138.0,2,2005,4,29
20195,26,306.0,19.0,30.4,0.0,0.0,8383.0,8400.2,8373.0,155.56923076923076,330.12307692307695,222.0,297.0,153.0,2,2005,4,30
20196,26,37.0,10.64,22.8,0.0,0.0,8316.0,8350.2,8291.0,156.8,333.6,210.0,300.0,117.0,2,2005,1,5
20197,26,146.0,28.88,38.0,22.8,6.64,8339.4,8372.2,8302.2,129.6,344.0,246.0,297.0,180.0,2,2005,2,5
20198,26,189.0,29.64,45.6,15.2,17.43,8276.6,8308.8,8260.2,142.4,328.8,225.0,285.0,174.0,2,2005,3,5
20199,26,209.0,39.52,83.6,15.2,81.34,8277.2,8292.8,8245.0,191.2,338.4,228.0,294.0,144.0,2,2005,4,5
20200,26,191.0,38.0,60.8,15.2,19.92,8310.6,8329.2,8288.2,256.8,335.2,213.0,261.0,153.0,2,2005,5,5
20201,26,243.0,29.64,53.2,0.0,20.75,8327.6,8355.8,8293.6,176.0,344.0,243.0,300.0,168.0,2,2005,6,5
20202,26,97.0,11.4,15.2,7.6,0.0,8320.2,8342.6,8304.4,166.4,341.6,219.0,300.0,144.0,2,2005,7,5
20203,26,234.0,42.56,68.4,15.2,8.3,8325.8,8354.0,8300.4,244.8,331.2,231.0,276.0,186.0,2,2005,8,5
20204,26,199.0,20.52,38.0,15.2,0.0,8338.8,8352.8,8322.0,259.2,338.4,204.0,273.0,135.0,2,2005,9,5
20205,26,186.0,20.52,38.0,7.6,0.0,8338.8,8359.8,8315.0,243.2,338.4,201.0,294.0,108.0,2,2005,10,5
20206,26,247.0,25.08,45.6,0.0,0.0,8373.4,8394.8,8356.6,249.6,333.6,225.0,285.0,168.0,2,2005,11,5
20207,26,272.0,22.04,38.0,7.6,0.0,8455.0,8474.0,8426.8,256.8,341.6,222.0,300.0,165.0,2,2005,12,5
20208,26,47.0,14.44,22.8,7.6,0.0,8397.8,8404.6,8379.8,258.4,339.2,216.0,273.0,174.0,2,2005,5,13
20209,26,303.0,15.2,22.8,0.0,0.0,8402.2,8424.8,8373.4,161.6,335.2,234.0,297.0,171.0,2,2005,5,14
20210,26,222.0,25.08,38.0,7.6,12.45,8301.2,8314.8,8288.6,164.0,341.6,258.0,300.0,183.0,2,2005,5,15
20211,26,241.0,26.6,45.6,0.0,0.0,8375.6,8379.8,8356.2,155.2,341.6,213.0,297.0,144.0,2,2005,5,16
20212,26,187.0,27.36,53.2,7.6,14.94,8245.6,8271.8,8236.8,247.2,343.2,237.0,279.0,183.0,2,2005,5,17
20213,26,200.0,34.2,60.8,15.2,60.59,8281.8,8318.8,8240.2,189.6,336.8,240.0,291.0,183.0,2,2005,5,18
20214,26,243.0,28.12,45.6,15.2,0.83,8344.2,8362.6,8326.8,198.4,336.0,237.0,294.0,177.0,2,2005,5,19
20215,26,266.0,21.28,38.0,0.0,0.0,8343.4,8360.6,8316.8,222.4,328.8,225.0,294.0,153.0,2,2005,5,20
20216,26,225.0,19.0,38.0,7.6,0.0,8418.2,8430.8,8394.2,270.4,336.0,207.0,261.0,150.0,2,2005,5,21
20217,26,12.0,16.72,30.4,0.0,9.96,8330.6,8348.2,8328.2,98.4,337.6,246.0,300.0,177.0,2,2005,5,22
20218,26,261.0,12.16,22.8,0.0,0.0,8372.2,8392.2,8356.4,112.0,337.6,210.0,300.0,126.0,2,2005,5,23
20219,26,285.0,19.0,22.8,7.6,0.83,8372.8,8390.6,8362.0,116.0,336.0,222.0,297.0,159.0,2,2005,5,24
20220,26,283.0,20.52,30.4,7.6,12.45,8341.4,8365.2,8312.0,269.6,346.4,228.0,285.0,165.0,2,2005,5,25
20221,26,218.0,18.24,30.4,0.0,0.0,8336.0,8358.2,8318.0,68.0,340.8,216.0,300.0,141.0,2,2005,5,26
20222,26,253.0,27.36,45.6,0.0,15.77,8345.4,8372.2,8318.8,233.6,336.0,234.0,297.0,171.0,2,2005,5,27
20223,26,208.0,29.64,45.6,7.6,0.83,8372.2,8396.8,8350.8,232.8,328.0,228.0,285.0,147.0,2,2005,5,28
20224,26,256.0,32.68,60.8,0.0,0.0,8354.4,8379.8,8322.0,180.8,340.8,216.0,291.0,150.0,2,2005,5,29
20225,26,182.0,28.88,53.2,7.6,90.47,8305.2,8324.8,8280.0,157.6,324.0,255.0,297.0,192.0,2,2005,5,30
20226,26,201.0,22.04,38.0,7.6,0.0,8353.0,8358.4,8317.4,84.0,332.0,210.0,300.0,126.0,2,2005,5,31
20227,26,211.0,49.4,68.4,22.8,6.64,8334.6,8371.6,8305.4,260.8,333.6,231.0,282.0,189.0,2,2005,1,6
20228,26,256.0,29.64,45.6,0.0,0.0,8372.8,8403.6,8350.0,194.4,326.4,216.0,297.0,156.0,2,2005,2,6
20229,26,75.0,15.2,30.4,0.0,0.0,8391.8,8404.4,8380.4,196.8,340.0,198.0,300.0,123.0,2,2005,3,6
20230,26,150.0,19.0,30.4,15.2,59.76,8345.6,8385.2,8318.0,177.6,340.0,195.0,288.0,105.0,2,2005,4,6
20231,26,234.0,26.6,45.6,0.0,0.0,8391.4,8429.8,8342.2,141.6,331.2,207.0,291.0,111.0,2,2005,5,6
20232,26,270.0,17.48,30.4,7.6,0.0,8381.8,8390.6,8365.8,234.4,341.6,204.0,288.0,138.0,2,2005,6,6
20233,26,14.0,21.28,38.0,0.0,0.0,8437.8,8439.4,8420.0,197.6,331.2,213.0,297.0,141.0,2,2005,7,6
20234,26,16.0,19.76,30.4,7.6,0.0,8403.6,8415.8,8379.0,154.4,340.0,213.0,288.0,162.0,2,2005,8,6
20235,26,43.0,21.28,30.4,7.6,0.0,8397.0,8416.4,8385.4,213.6,336.8,198.0,294.0,120.0,2,2005,9,6
20236,26,65.0,23.56,38.0,15.2,0.0,8369.6,8397.4,8348.0,268.0,344.0,183.0,279.0,102.0,2,2005,10,6
20237,26,86.0,16.72,38.0,7.6,0.0,8316.8,8341.8,8296.4,249.6,339.2,183.0,282.0,99.0,2,2005,11,6
20238,26,206.0,34.96,53.2,7.6,16.6,8335.4,8355.8,8314.2,208.8,335.2,225.0,270.0,150.0,2,2005,12,6
20239,26,6.0,16.72,38.0,7.6,4.15,8360.6,8390.6,8344.8,92.8,297.6,261.0,285.0,234.0,2,2005,6,13
20240,26,17.0,20.52,30.4,0.0,0.0,8368.8,8398.8,8344.2,148.0,330.4,198.0,297.0,126.0,2,2005,6,14
20241,26,322.0,9.12,22.8,0.0,0.0,8395.6,8410.4,8390.0,153.6,332.8,231.0,297.0,159.0,2,2005,6,15
20242,26,212.0,25.84,45.6,0.0,24.07,8365.8,8406.0,8337.2,148.8,316.8,222.0,300.0,144.0,2,2005,6,16
20243,26,284.0,26.6,45.6,7.6,0.0249,8390.8,8407.0,8372.6,224.8,337.6,234.0,291.0,186.0,2,2005,6,17
20244,26,273.0,21.28,38.0,7.6,57.27,8316.8,8330.6,8295.0,165.6,332.8,252.0,291.0,189.0,2,2005,6,18
20245,26,253.0,15.2,22.8,0.0,0.83,8352.4,8370.6,8325.0,161.6,329.6,243.0,297.0,195.0,2,2005,6,19
20246,26,194.0,17.48,38.0,7.6,69.72,8266.2,8298.2,8231.8,112.0,314.4,267.0,297.0,225.0,2,2005,6,20
20247,26,230.0,19.0,45.6,7.6,18.26,8349.4,8382.4,8324.8,198.4,317.6,258.0,291.0,213.0,2,2005,6,21
20248,26,265.0,22.8,38.0,15.2,17.43,8334.0,8369.2,8307.2,162.4,309.6,261.0,291.0,237.0,2,2005,6,22
20249,26,220.0,21.28,38.0,0.0,0.0,8358.6,8381.2,8327.0,149.6,316.0,231.0,297.0,177.0,2,2005,6,23
20250,26,224.0,14.44,30.4,0.0,0.0,8403.6,8411.0,8379.6,258.4,334.4,213.0,285.0,141.0,2,2005,6,24
20251,26,231.0,9.12,22.8,0.0,0.0,8381.6,8387.8,8373.6,221.6,335.2,210.0,291.0,147.0,2,2005,6,25
20252,26,256.0,25.08,38.0,7.6,0.0,8359.6,8379.6,8338.6,172.0,334.4,234.0,297.0,165.0,2,2005,6,26
20253,26,170.0,12.92,22.8,0.0,1.66,8334.8,8353.8,8303.8,92.0,342.4,225.0,300.0,162.0,2,2005,6,27
20254,26,275.0,14.44,22.8,0.0,0.0,8369.4,8378.2,8359.2,139.2,328.8,222.0,297.0,159.0,2,2005,6,28
20255,26,77.0,15.2,30.4,0.0,0.0,8334.6,8367.2,8298.2,212.8,341.6,192.0,297.0,105.0,2,2005,6,29
20256,26,89.0,27.36,38.0,15.2,0.0,8330.4,8352.4,8320.8,233.6,329.6,162.0,249.0,96.0,2,2005,6,30
20257,26,88.0,26.6,45.6,15.2,121.18,8291.4,8319.4,8246.4,143.2,340.8,189.0,291.0,105.0,2,2005,1,7
20258,26,43.0,14.44,22.8,7.6,0.0,8414.0,8429.6,8392.0,28.0,325.6,234.0,297.0,168.0,2,2005,2,7
20259,26,272.0,19.0,30.4,7.6,0.0,8400.2,8407.2,8385.6,176.0,335.2,210.0,285.0,117.0,2,2005,3,7
20260,26,248.0,18.24,53.2,0.0,29.88,8362.6,8380.4,8341.4,235.2,333.6,246.0,297.0,192.0,2,2005,4,7
20261,26,227.0,23.56,38.0,0.0,0.0,8337.0,8352.4,8310.0,230.4,329.6,219.0,285.0,138.0,2,2005,5,7
20262,26,203.0,24.32,45.6,7.6,0.0249,8348.4,8381.6,8320.6,215.2,334.4,198.0,294.0,141.0,2,2005,6,7
20263,26,229.0,34.2,53.2,15.2,70.55,8289.6,8314.2,8266.2,228.8,336.8,246.0,282.0,201.0,2,2005,7,7
20264,26,268.0,25.84,38.0,7.6,11.62,8421.4,8437.4,8400.2,264.0,336.8,222.0,291.0,162.0,2,2005,8,7
20265,26,210.0,12.92,22.8,7.6,0.0,8350.2,8364.0,8329.6,170.4,335.2,207.0,297.0,129.0,2,2005,9,7
20266,26,187.0,15.96,30.4,7.6,0.0,8357.2,8379.2,8349.8,282.4,343.2,189.0,270.0,111.0,2,2005,10,7
20267,26,217.0,28.12,45.6,7.6,4.98,8309.2,8313.6,8291.4,256.0,335.2,240.0,279.0,207.0,2,2005,11,7
20268,26,222.0,25.08,38.0,7.6,42.33,8274.2,8318.0,8242.8,229.6,308.8,270.0,294.0,237.0,2,2005,12,7
20269,26,258.0,26.6,38.0,7.6,18.26,8377.8,8398.0,8357.0,107.2,308.8,264.0,297.0,216.0,2,2005,7,13
20270,26,217.0,15.96,30.4,0.0,9.13,8368.8,8388.6,8332.6,64.0,266.4,273.0,297.0,246.0,2,2005,7,14
20271,26,278.0,15.2,22.8,7.6,0.0,8364.2,8379.2,8357.0,237.6,339.2,222.0,279.0,156.0,2,2005,7,15
20272,26,202.0,38.0,68.4,7.6,27.39,8279.0,8322.2,8231.8,230.4,337.6,222.0,285.0,168.0,2,2005,7,16
20273,26,238.0,25.08,38.0,0.0,4.98,8413.8,8422.2,8385.2,221.6,328.8,228.0,288.0,159.0,2,2005,7,17
20274,26,226.0,17.48,38.0,7.6,80.51,8326.4,8349.6,8314.8,78.4,332.0,252.0,291.0,180.0,2,2005,7,18
20275,26,175.0,13.68,22.8,0.0,4.98,8408.6,8424.8,8391.2,88.0,328.0,249.0,297.0,180.0,2,2005,7,19
20276,26,222.0,30.4,45.6,7.6,0.0,8357.0,8369.2,8333.8,224.0,334.4,210.0,276.0,135.0,2,2005,7,20
20277,26,241.0,21.28,38.0,0.0,0.0,8369.8,8384.0,8354.2,156.8,343.2,222.0,294.0,159.0,2,2005,7,21
20278,26,266.0,19.0,30.4,0.0,0.0,8345.6,8361.2,8335.2,250.4,340.8,216.0,276.0,144.0,2,2005,7,22
20279,26,61.0,12.92,30.4,7.6,60.59,8343.4,8372.8,8318.8,201.6,341.6,234.0,291.0,141.0,2,2005,7,23
20280,26,241.0,41.04,83.6,15.2,204.18,8239.4,8294.4,8186.2,173.6,300.8,270.0,297.0,228.0,2,2005,7,24
20281,26,189.0,22.04,30.4,7.6,24.07,8317.4,8334.6,8309.0,139.2,332.0,240.0,291.0,144.0,2,2005,7,25
20282,26,210.0,36.48,53.2,22.8,190.9,8240.2,8272.2,8221.6,204.0,304.0,267.0,291.0,225.0,2,2005,7,26
20283,26,210.0,41.04,60.8,30.4,32.37,8230.6,8251.6,8224.8,223.2,338.4,255.0,288.0,177.0,2,2005,7,27
20284,26,228.0,41.8,60.8,30.4,29.05,8320.8,8351.0,8302.0,212.8,308.0,249.0,285.0,213.0,2,2005,7,28
20285,26,256.0,31.16,45.6,15.2,0.0249,8412.4,8429.6,8384.8,264.8,336.8,225.0,276.0,174.0,2,2005,7,29
20286,26,299.0,12.16,22.8,0.0,0.83,8373.6,8384.6,8367.6,118.4,340.0,219.0,294.0,138.0,2,2005,7,30
20287,26,300.0,8.36,15.2,0.0,0.0,8375.6,8390.6,8371.0,123.2,347.2,219.0,297.0,135.0,2,2005,7,31
20288,26,127.0,9.88,22.8,0.0,0.0,8398.8,8399.0,8384.0,155.2,338.4,213.0,300.0,129.0,2,2005,1,8
20289,26,147.0,16.72,22.8,7.6,0.0,8357.8,8371.4,8348.4,255.2,340.0,192.0,285.0,105.0,2,2005,2,8
20290,26,219.0,17.48,38.0,7.6,107.9,8318.0,8349.6,8303.2,155.2,334.4,267.0,294.0,180.0,2,2005,3,8
20291,26,132.0,18.24,22.8,7.6,0.0,8351.0,8362.4,8329.2,194.4,336.0,210.0,285.0,144.0,2,2005,4,8
20292,26,232.0,16.72,45.6,0.0,0.0,8312.0,8336.6,8290.2,148.0,325.6,219.0,297.0,147.0,2,2005,5,8
20293,26,4.0,10.64,22.8,7.6,0.83,8391.2,8404.8,8384.6,102.4,320.0,243.0,300.0,180.0,2,2005,6,8
20294,26,8.0,16.72,22.8,7.6,0.0249,8397.6,8414.6,8384.6,156.0,340.8,231.0,297.0,168.0,2,2005,7,8
20295,26,65.0,7.6,15.2,0.0,0.0,8405.6,8417.6,8401.8,82.4,276.0,231.0,297.0,126.0,2,2005,8,8
20296,26,143.0,7.6,15.2,0.0,0.83,8399.0,8418.0,8371.4,40.8,309.6,252.0,300.0,159.0,2,2005,9,8
20297,26,296.0,13.68,22.8,7.6,0.0,8392.0,8406.4,8385.8,56.8,329.6,258.0,297.0,201.0,2,2005,10,8
20298,26,42.0,19.76,30.4,15.2,0.0,8389.4,8403.8,8385.8,207.2,330.4,246.0,288.0,207.0,2,2005,11,8
20299,26,70.0,28.12,45.6,15.2,0.0,8368.6,8386.8,8344.0,259.2,335.2,228.0,288.0,180.0,2,2005,12,8
20300,26,203.0,15.2,30.4,0.0,15.77,8372.0,8383.2,8346.0,143.75384615384615,321.6,252.0,300.0,189.0,2,2005,8,13
20301,26,271.0,18.24,30.4,7.6,80.51,8294.2,8328.2,8260.0,76.8,308.8,267.0,300.0,228.0,2,2005,8,14
20302,26,325.0,21.28,22.8,7.6,209.99,8305.2,8320.8,8299.0,141.6,277.6,285.0,291.0,270.0,2,2005,8,15
20303,26,254.0,31.16,38.0,22.8,152.72,8285.2,8314.2,8285.2,92.8,281.6,291.0,297.0,288.0,2,2005,8,16
20304,26,207.0,22.04,38.0,7.6,0.0,8370.6,8392.2,8341.6,87.2,270.4,273.0,297.0,225.0,2,2005,8,17
20305,26,180.0,11.4,22.8,0.0,0.0,8383.2,8395.6,8355.0,107.2,336.8,246.0,297.0,168.0,2,2005,8,18
20306,26,109.0,11.4,22.8,0.0,0.0,8393.0,8404.4,8389.4,72.8,336.0,234.0,300.0,144.0,2,2005,8,19
20307,26,121.0,9.88,22.8,0.0,0.0,8380.0,8395.6,8380.4,61.6,330.4,234.0,297.0,153.0,2,2005,8,20
20308,26,91.0,19.0,30.4,7.6,0.0,8339.2,8355.0,8323.6,127.2,342.4,204.0,297.0,123.0,2,2005,8,21
20309,26,99.0,34.2,60.8,7.6,1.66,8306.4,8326.2,8268.0,266.4,339.2,177.0,264.0,108.0,2,2005,8,22
20310,26,153.0,19.76,38.0,7.6,55.61,8243.6,8283.2,8229.8,141.6,339.2,243.0,297.0,174.0,2,2005,8,23
20311,26,210.0,34.2,60.8,15.2,53.95,8255.2,8302.4,8226.6,205.6,338.4,243.0,288.0,150.0,2,2005,8,24
